time_start,accelerationX,accelerationY,accelerationZ,time_end,rotationX,rotationY,rotationZ,Class,Activity
14.016,3.1778,0.011034,0.09762,14.061,0.33528,-0.80328,-0.15859,12,Walk-backwards
14.026,2.5187,-0.15704,-0.21118,14.071,0.12881,-0.75197,-0.17264,12,Walk-backwards
14.036,1.4835,-0.42075,-0.43042,14.081,-0.0098594,-0.65057,-0.19769,12,Walk-backwards
14.046,0.4681,-0.48052,-0.49973,14.091,-0.098435,-0.46303,-0.20258,12,Walk-backwards
14.056,-0.50618,-0.44298,-0.31344,14.103,-0.14364,-0.16432,-0.1531,12,Walk-backwards
14.066,-1.4437,-0.46889,0.073747,14.111,-0.16746,0.19243,-0.059022,12,Walk-backwards
14.076,-2.2163,-0.58555,0.77141,14.121,-0.17663,0.51497,0.053988,12,Walk-backwards
14.086,-2.8874,-0.64579,1.9927,14.131,-0.16624,0.71166,0.15417,12,Walk-backwards
14.096,-3.2482,-0.76157,3.4672,14.141,-0.14181,0.80085,0.19265,12,Walk-backwards
14.106,-3.2783,-1.0327,4.5437,14.151,-0.10027,0.80757,0.13157,12,Walk-backwards
14.116,-3.0467,-1.5187,5.0529,14.161,-0.0043616,0.78314,-0.0016005,12,Walk-backwards
14.126,-2.2449,-1.8566,5.0224,14.171,0.11964,0.78191,-0.16348,12,Walk-backwards
14.136,-1.1671,-1.9833,4.8619,14.181,0.22349,0.78436,-0.30703,12,Walk-backwards
14.146,0.15263,-1.5239,4.3642,14.191,0.34078,0.7587,-0.36629,12,Walk-backwards
14.156,1.4045,-0.44701,3.8712,14.205,0.477,0.62431,-0.26244,12,Walk-backwards
14.166,2.1945,0.66119,3.1267,14.211,0.6004,0.32376,0.2067,12,Walk-backwards
14.176,2.8604,1.7842,1.6769,14.221,0.50632,0.25779,0.52619,12,Walk-backwards
14.186,3.3566,2.8255,0.004374,14.231,0.38904,0.27001,0.67707,12,Walk-backwards
14.196,3.503,3.5325,-1.393,14.241,0.34261,0.27734,0.6618,12,Walk-backwards
14.206,2.6947,3.4645,-3.9836,14.251,0.36155,0.24374,0.50725,12,Walk-backwards
14.216,2.5189,2.53,-5.748,14.261,0.4208,0.23336,0.25496,12,Walk-backwards
14.226,2.7656,1.5695,-6.3882,14.271,0.45745,0.25107,-0.035809,12,Walk-backwards
14.236,2.9048,0.91869,-6.1814,14.281,0.44401,0.29811,-0.29543,12,Walk-backwards
14.246,3.0241,0.42969,-5.7533,14.291,0.42752,0.37813,-0.4738,12,Walk-backwards
14.256,3.1296,0.086231,-5.157,14.301,0.4996,0.44044,-0.52267,12,Walk-backwards
14.266,3.2843,-0.27464,-4.906,14.311,0.63705,0.41051,-0.43837,12,Walk-backwards
14.276,3.551,-0.63088,-4.5969,14.321,0.78549,0.22175,-0.27771,12,Walk-backwards
14.286,3.6692,-0.812,-3.802,14.331,0.89605,-0.074519,-0.10728,12,Walk-backwards
14.296,3.4428,-0.85855,-3.1265,14.341,0.96019,-0.37201,0.0087842,12,Walk-backwards
14.308,3.2079,-0.80589,-3.4482,14.351,0.99135,-0.64812,0.0093951,12,Walk-backwards
14.316,3.4096,-0.42224,-4.8338,14.361,1.003,-0.6976,-0.075515,12,Walk-backwards
14.326,3.8644,0.1765,-6.2479,14.371,1.0127,-0.69577,-0.19036,12,Walk-backwards
14.336,4.1358,0.6435,-6.7136,14.381,1.0115,-0.70188,-0.3052,12,Walk-backwards
14.346,4.0185,0.75512,-6.0745,14.391,0.99562,-0.74586,-0.39866,12,Walk-backwards
14.356,3.5389,0.65047,-4.8465,14.401,0.93454,-0.81978,-0.4567,12,Walk-backwards
14.366,2.7925,0.44692,-3.6072,14.411,0.83252,-0.8998,-0.48846,12,Walk-backwards
14.376,1.8403,0.26693,-2.7844,14.421,0.71279,-0.93462,-0.49335,12,Walk-backwards
14.386,0.74894,0.20836,-2.313,14.431,0.6065,-0.93462,-0.47746,12,Walk-backwards
14.396,-0.41489,0.27691,-2.194,14.441,0.56191,-0.90774,-0.44448,12,Walk-backwards
14.409,-1.5676,0.46333,-2.2429,14.451,0.59551,-0.85215,-0.40233,12,Walk-backwards
14.416,-2.6079,0.74228,-2.0883,14.461,0.68714,-0.7538,-0.34307,12,Walk-backwards
14.426,-3.4952,1.0006,-1.7015,14.471,0.79709,-0.59986,-0.28382,12,Walk-backwards
14.436,-4.1148,1.1595,-0.97523,14.481,0.88384,-0.39645,-0.22518,12,Walk-backwards
14.446,-4.5512,1.1795,0.092057,14.491,0.91682,-0.1411,-0.13294,12,Walk-backwards
14.456,-4.9659,1.1131,1.2858,14.501,0.88506,-0.043976,-0.060244,12,Walk-backwards
14.466,-5.2283,0.92496,2.1649,14.513,0.83497,0.0067256,0.015504,12,Walk-backwards
14.476,-5.1718,0.66771,2.6143,14.521,0.77632,0.014056,0.07659,12,Walk-backwards
14.486,-4.8281,0.40842,2.5516,14.531,0.7073,-0.026261,0.11874,12,Walk-backwards
14.496,-3.8561,-0.16645,1.5671,14.541,0.64193,-0.053139,0.13584,12,Walk-backwards
14.506,-3.2335,-0.38105,1.2554,14.551,0.5839,-0.054361,0.13646,12,Walk-backwards
14.516,-2.4806,-0.5202,0.94938,14.561,0.53137,-0.041533,0.13462,12,Walk-backwards
14.526,-1.7224,-0.52817,0.64036,14.571,0.4941,-0.045198,0.13951,12,Walk-backwards
14.536,-0.98343,-0.25068,0.71948,14.581,0.46967,-0.0678,0.14134,12,Walk-backwards
14.546,-0.49772,0.036354,0.87039,14.591,0.44829,-0.070243,0.11874,12,Walk-backwards
14.556,0.038082,0.1973,0.92277,14.601,0.43302,-0.065967,0.085142,12,Walk-backwards
14.566,0.33273,0.2653,0.98757,14.615,0.41714,-0.063524,0.036273,12,Walk-backwards
14.576,0.44154,0.45663,1.2092,14.621,0.39637,-0.076352,-0.029089,12,Walk-backwards
14.586,0.50801,0.84082,1.6429,14.631,0.38354,0.00061698,-0.13049,12,Walk-backwards
14.596,0.2689,1.1941,2.0491,14.641,0.41286,0.10263,-0.20746,12,Walk-backwards
14.606,-0.14828,1.5478,2.2324,14.651,0.49105,0.19793,-0.27771,12,Walk-backwards
14.616,-0.48751,2.0211,2.0682,14.661,0.61078,0.25657,-0.33819,12,Walk-backwards
14.626,-0.79852,2.2825,2.2195,14.671,0.73295,0.30605,-0.38889,12,Walk-backwards
14.636,-0.87938,2.515,2.3839,14.681,0.84352,0.37386,-0.41577,12,Walk-backwards
14.646,-0.79938,2.5307,2.6778,14.691,0.91866,0.41723,-0.42432,12,Walk-backwards
14.656,-0.6357,2.2383,3.0315,14.701,0.95164,0.37752,-0.40538,12,Walk-backwards
14.666,-0.36324,1.7883,3.3828,14.711,0.93698,0.29994,-0.36018,12,Walk-backwards
14.676,-0.093799,1.4343,3.531,14.721,0.87284,0.22419,-0.28199,12,Walk-backwards
14.686,0.31918,1.1715,3.3335,14.731,0.7751,0.17594,-0.1928,12,Walk-backwards
14.696,0.88761,0.99296,2.4819,14.741,0.66454,0.14906,-0.11033,12,Walk-backwards
14.706,1.3385,0.98075,1.6596,14.751,0.53259,0.14539,-0.049248,12,Walk-backwards
14.718,1.3713,0.78659,1.1638,14.761,0.36643,0.18937,-0.016261,12,Walk-backwards
14.726,1.0833,0.51304,1.0943,14.771,0.1563,0.292,-0.018094,12,Walk-backwards
14.736,0.64521,0.21003,1.1947,14.781,-0.26031,0.37935,-0.044361,12,Walk-backwards
14.746,0.12253,-0.10919,1.3141,14.791,-0.51382,0.43067,-0.094452,12,Walk-backwards
14.756,-0.32951,-0.38757,1.2705,14.801,-0.69464,0.45144,-0.16226,12,Walk-backwards
14.766,-0.8227,-0.76777,0.7452,14.811,-0.75939,0.50764,-0.2319,12,Walk-backwards
14.776,-0.83047,-2.1771,-1.108,14.822,-0.66043,0.65363,-0.29482,12,Walk-backwards
14.786,0.036927,-3.3081,-1.5382,14.831,-0.40081,0.84544,-0.35651,12,Walk-backwards
14.796,1.1155,-4.5834,-1.3243,14.841,-0.209,0.93891,-0.37912,12,Walk-backwards
14.806,2.3541,-5.5329,-0.43711,14.851,-0.15708,0.80879,-0.30398,12,Walk-backwards
14.821,3.5651,-5.7237,0.33873,14.861,-0.1638,0.51313,-0.15004,12,Walk-backwards
14.826,4.5599,-4.3683,0.10732,14.871,-0.1638,0.1515,-0.024813,12,Walk-backwards
14.836,4.728,-2.567,-2.6069,14.881,-0.16746,-0.15027,0.040549,12,Walk-backwards
14.846,4.2906,-1.4303,-5.5898,14.891,-0.18396,-0.32803,0.074147,12,Walk-backwards
14.856,3.96,-0.8349,-6.9783,14.901,-0.20228,-0.42638,0.10652,12,Walk-backwards
14.866,4.145,-0.5279,-6.9009,14.911,-0.21572,-0.42821,0.13951,12,Walk-backwards
14.876,4.2028,-0.94239,-6.0938,14.924,-0.25176,-0.28527,0.22747,12,Walk-backwards
14.886,3.9183,-1.9132,-5.0982,14.931,-0.32751,-0.17409,0.28795,12,Walk-backwards
14.896,3.4448,-3.1854,-4.0513,14.941,-0.49183,-0.086126,0.33193,12,Walk-backwards
14.906,2.9692,-4.336,-2.893,14.951,-0.69464,-0.036646,0.37408,12,Walk-backwards
14.916,2.3085,-5.2041,-2.0465,14.961,-0.87362,-0.040311,0.437,12,Walk-backwards
14.926,1.5445,-5.5822,-1.8656,14.971,-1.0019,-0.0959,0.51702,12,Walk-backwards
14.936,0.72278,-5.2189,-2.2673,14.981,-1.0349,-0.18203,0.60132,12,Walk-backwards
14.946,-0.19261,-3.9698,-2.7266,14.991,-0.97808,-0.25045,0.66974,12,Walk-backwards
14.956,-1.2961,-2.8741,-2.6471,15.001,-0.85652,-0.26022,0.69723,12,Walk-backwards
14.966,-2.2685,-2.0937,-2.2918,15.011,-0.6983,-0.21502,0.67463,12,Walk-backwards
14.976,-3.0471,-1.3474,-1.4207,15.027,-0.52787,-0.13866,0.59888,12,Walk-backwards
14.986,-3.5203,-0.7558,-0.18567,15.031,-0.35317,-0.13866,0.48098,12,Walk-backwards
14.996,-3.6829,-0.1344,0.89028,15.041,-0.21144,-0.010989,0.34354,12,Walk-backwards
15.006,-3.6072,0.53442,1.6888,15.052,-0.074611,-0.0067134,0.1505,12,Walk-backwards
15.016,-3.3906,1.2052,2.1578,15.061,-0.026353,-0.062913,0.067427,12,Walk-backwards
15.027,-3.0869,1.8124,2.2395,15.071,0.0035797,-0.12828,0.019169,12,Walk-backwards
15.036,-2.7998,2.2592,2.0303,15.081,0.031679,-0.17226,-0.0064874,12,Walk-backwards
15.046,-2.6035,2.4218,1.518,15.091,0.056725,-0.19181,-0.026035,12,Walk-backwards
15.056,-2.5226,2.2984,0.61921,15.101,0.085436,-0.18692,-0.056578,12,Walk-backwards
15.066,-2.3376,1.2965,0.55636,15.111,0.11659,-0.17287,-0.11644,12,Walk-backwards
15.076,-2.0473,0.67038,0.7492,15.121,0.15813,-0.15515,-0.19341,12,Walk-backwards
15.086,-1.6022,0.10677,1.0239,15.131,0.19295,-0.16432,-0.27954,12,Walk-backwards
15.096,-1.0328,-0.25958,1.3459,15.141,0.22532,-0.21257,-0.34918,12,Walk-backwards
15.106,-0.48936,-0.37826,1.5504,15.151,0.25037,-0.30298,-0.38828,12,Walk-backwards
15.116,-0.015588,-0.33602,1.6121,15.161,0.26259,-0.40622,-0.39255,12,Walk-backwards
15.129,0.21941,-0.31766,1.5183,15.171,0.24304,-0.48991,-0.36873,12,Walk-backwards
15.136,0.29741,-0.34806,1.3516,15.181,0.20333,-0.51556,-0.31681,12,Walk-backwards
15.146,0.19905,-0.43627,1.1922,15.191,0.15263,-0.52717,-0.25022,12,Walk-backwards
15.156,-0.01464,-0.46133,1.0235,15.201,0.080549,-0.55832,-0.16287,12,Walk-backwards
15.166,-0.29371,-0.45082,0.85899,15.211,0.052449,-0.58459,-0.13538,12,Walk-backwards
15.176,-0.5566,-0.33359,0.88043,15.221,0.049395,-0.59864,-0.1421,12,Walk-backwards
15.186,-0.74741,-0.18416,0.82045,15.233,0.031069,-0.59192,-0.18242,12,Walk-backwards
15.196,-0.7284,-0.067775,0.62252,15.241,-0.013525,-0.56749,-0.24167,12,Walk-backwards
15.206,-0.66545,0.043362,0.58878,15.251,-0.074,-0.51984,-0.29726,12,Walk-backwards
15.216,-0.50335,0.099659,0.77307,15.261,-0.17235,-0.43798,-0.34185,12,Walk-backwards
15.232,-0.38784,0.14519,0.93873,15.271,-0.27803,-0.33047,-0.34491,12,Walk-backwards
15.236,-0.29585,0.13951,1.1221,15.281,-0.36538,-0.17104,-0.29543,12,Walk-backwards
15.246,-0.3945,-0.13649,1.5021,15.291,-0.4393,-0.0018265,-0.20868,12,Walk-backwards
15.256,-0.57293,-0.46482,1.9658,15.301,-0.46801,0.17166,-0.094452,12,Walk-backwards
15.266,-1.0509,-0.82519,2.5401,15.311,-0.47351,0.32865,0.01978,12,Walk-backwards
15.276,-1.3397,-1.1927,3.3039,15.321,-0.48633,0.42944,0.07659,12,Walk-backwards
15.286,-1.4129,-1.6823,3.8162,15.335,-0.51321,0.46915,0.074147,12,Walk-backwards
15.296,-1.3645,-2.0446,4.2624,15.341,-0.53643,0.49236,-0.011374,12,Walk-backwards
15.306,-1.1818,-2.1571,4.3314,15.351,-0.48817,0.54978,-0.11156,12,Walk-backwards
15.316,-0.54693,-1.6386,3.7215,15.361,-0.36111,0.64325,-0.20624,12,Walk-backwards
15.326,0.079687,-0.69858,2.7197,15.371,-0.12226,0.69823,-0.22945,12,Walk-backwards
15.336,0.51245,0.31903,1.9561,15.381,0.1844,0.67868,-0.15676,12,Walk-backwards
15.346,1.5393,2.4463,1.4517,15.391,0.45012,0.62675,0.014893,12,Walk-backwards
15.356,2.4676,3.3217,1.5979,15.401,0.56008,0.58827,0.22686,12,Walk-backwards
15.366,3.5104,3.7884,2.1032,15.411,0.56863,0.53879,0.38202,12,Walk-backwards
15.376,4.2149,3.7691,1.952,15.421,0.56496,0.43616,0.44555,12,Walk-backwards
15.386,4.1567,3.025,0.77419,15.435,0.54664,0.32682,0.42356,12,Walk-backwards
15.396,3.6531,1.7207,-1.5207,15.441,0.50693,0.18204,0.34232,12,Walk-backwards
15.406,3.4748,0.63022,-3.3299,15.451,0.45867,-0.0018265,0.21648,12,Walk-backwards
15.416,3.3655,-0.095469,-4.3829,15.461,0.40858,-0.16004,0.046047,12,Walk-backwards
15.426,3.0372,-0.32359,-5.0851,15.471,0.39148,-0.18325,-0.1476,12,Walk-backwards
15.436,2.4431,-0.26998,-5.7645,15.481,0.44462,-0.087348,-0.31436,12,Walk-backwards
15.446,1.889,-0.074343,-6.1281,15.491,0.69508,0.11485,-0.44326,12,Walk-backwards
15.456,1.8042,0.30974,-5.9017,15.501,0.90888,0.1625,-0.42126,12,Walk-backwards
15.466,2.2042,0.85278,-4.7419,15.511,1.1007,0.083695,-0.30092,12,Walk-backwards
15.476,2.6735,1.4008,-3.2661,15.521,1.2088,-0.10873,-0.12988,12,Walk-backwards
15.485,3.2581,1.8606,-2.0427,15.531,1.2216,-0.36285,-0.0022113,12,Walk-backwards
15.495,3.8405,1.9931,-1.7895,15.541,1.1752,-0.59131,0.056432,12,Walk-backwards
15.506,4.1966,1.7025,-2.4515,15.55,1.0891,-0.75319,0.045436,12,Walk-backwards
15.515,4.0826,0.89358,-3.6958,15.561,0.98035,-0.83016,-0.013207,12,Walk-backwards
15.525,3.7097,0.032055,-4.7386,15.571,0.8539,-0.83444,-0.095674,12,Walk-backwards
15.536,3.1597,-0.52461,-4.8587,15.581,0.72562,-0.80634,-0.17448,12,Walk-backwards
15.545,2.3779,-0.87531,-4.359,15.591,0.61078,-0.78251,-0.22212,12,Walk-backwards
15.555,1.4651,-1.0761,-3.6887,15.601,0.51365,-0.76907,-0.22701,12,Walk-backwards
15.565,0.48005,-1.1092,-3.1658,15.611,0.42508,-0.75075,-0.19586,12,Walk-backwards
15.576,-0.56409,-1.0911,-2.7223,15.621,0.35116,-0.67805,-0.11033,12,Walk-backwards
15.585,-1.5958,-1.0553,-2.2762,15.631,0.24976,-0.59375,-0.058411,12,Walk-backwards
15.595,-2.5944,-0.98566,-1.8103,15.641,0.19295,-0.48441,-0.022981,12,Walk-backwards
15.605,-3.4636,-0.88653,-1.2918,15.651,0.14102,-0.38362,0.0032865,12,Walk-backwards
15.615,-4.0896,-0.71782,-0.71824,15.661,0.098875,-0.31398,0.019169,12,Walk-backwards
15.625,-4.3906,-0.44164,0.20969,15.671,0.062223,-0.28221,0.030775,12,Walk-backwards
15.637,-4.3467,0.34943,0.60993,15.681,0.021906,-0.27244,0.034441,12,Walk-backwards
15.646,-4.1443,0.82551,0.91023,15.691,-0.011692,-0.27183,0.030775,12,Walk-backwards
15.656,-3.9444,1.179,1.0904,15.701,-0.037348,-0.27794,0.031997,12,Walk-backwards
15.666,-3.7639,1.4063,1.1437,15.711,-0.05995,-0.27244,0.038717,12,Walk-backwards
15.676,-3.56,1.5824,1.2046,15.721,-0.06667,-0.23701,0.041771,12,Walk-backwards
15.686,-3.357,1.5852,1.4227,15.731,-0.071557,-0.16126,0.049712,12,Walk-backwards
15.696,-3.315,1.356,1.6521,15.741,-0.078276,-0.031759,0.066816,12,Walk-backwards
15.706,-3.337,1.1157,1.9433,15.751,-0.11615,0.13317,0.11507,12,Walk-backwards
15.716,-3.2187,1.0331,2.1578,15.761,-0.19556,0.30544,0.21587,12,Walk-backwards
15.726,-3.1615,0.99652,2.4638,15.771,-0.29452,0.43189,0.28367,12,Walk-backwards
15.736,-3.1843,0.8918,2.5955,15.781,-0.29697,0.46121,0.33621,12,Walk-backwards
15.746,-3.1358,0.65794,2.4532,15.791,-0.24016,0.48442,0.35026,12,Walk-backwards
15.756,-2.8754,0.41605,2.1957,15.801,-0.16135,0.52718,0.30872,12,Walk-backwards
15.766,-2.6173,0.17834,2.0201,15.811,-0.12043,0.60171,0.20976,12,Walk-backwards
15.776,-2.1025,0.026212,2.2652,15.821,-0.13081,0.66951,0.075369,12,Walk-backwards
15.786,-1.3283,0.12442,2.8481,15.831,-0.16746,0.66157,-0.044972,12,Walk-backwards
15.796,-0.40513,0.55322,3.1075,15.844,-0.16563,0.55406,-0.11583,12,Walk-backwards
15.806,0.62915,1.1006,2.8845,15.851,-0.088661,0.36286,-0.11644,12,Walk-backwards
15.816,1.6888,1.6311,2.2585,15.861,0.029847,0.18999,-0.069407,12,Walk-backwards
15.826,2.5623,1.9476,1.4624,15.871,0.15141,0.089192,-0.0095417,12,Walk-backwards
15.836,2.8694,1.9329,1.1956,15.881,0.24426,0.054984,0.025278,12,Walk-backwards
15.846,2.672,1.7745,1.4628,15.891,0.2858,0.069645,0.015504,12,Walk-backwards
15.856,2.2278,1.588,2.075,15.901,0.26686,0.097745,-0.0064874,12,Walk-backwards
15.866,1.8562,1.4984,2.6497,15.911,0.16546,0.16677,0.00023213,12,Walk-backwards
15.876,1.6709,1.6095,2.926,15.921,0.097653,0.21137,0.027721,12,Walk-backwards
15.886,1.849,1.9402,2.773,15.931,0.030458,0.24496,0.05521,12,Walk-backwards
15.896,2.0424,2.0044,2.3416,15.941,-0.048344,0.28895,0.071703,12,Walk-backwards
15.906,1.7618,1.5252,1.8933,15.951,-0.17479,0.36103,0.074147,12,Walk-backwards
15.916,0.6732,0.023917,2.0063,15.961,-0.35072,0.45205,0.045436,12,Walk-backwards
15.926,0.077398,-0.60458,2.111,15.971,-0.54009,0.55345,-0.028479,12,Walk-backwards
15.936,-0.45636,-0.99787,1.8869,15.981,-0.71235,0.64691,-0.13905,12,Walk-backwards
15.951,-0.75333,-1.2815,1.3479,15.991,-0.79177,0.67318,-0.2771,12,Walk-backwards
15.956,-0.44826,-1.455,0.55974,16.001,-0.74229,0.64447,-0.41149,12,Walk-backwards
15.966,0.4714,-1.6194,-0.15231,16.011,-0.59568,0.62248,-0.51106,12,Walk-backwards
15.976,1.5463,-1.7451,-0.75232,16.021,-0.47473,0.56322,-0.51778,12,Walk-backwards
15.986,2.6489,-1.7655,-0.97933,16.032,-0.49977,0.40257,-0.395,12,Walk-backwards
15.996,3.4944,-1.629,-0.9316,16.041,-0.65249,0.16922,-0.15432,12,Walk-backwards
16.006,3.8342,-1.1242,-1.0177,16.052,-0.7881,-0.10262,0.28184,12,Walk-backwards
16.016,3.3395,-0.92085,-2.4538,16.061,-0.74045,-0.056193,0.51397,12,Walk-backwards
16.026,2.2696,-1.5719,-5.0469,16.071,-0.63722,0.19121,0.63003,12,Walk-backwards
16.036,0.99027,-2.8663,-6.9312,16.081,-0.58468,0.51802,0.57567,12,Walk-backwards
16.051,0.28303,-4.0177,-6.6919,16.091,-0.69036,0.7532,0.36736,12,Walk-backwards
16.056,0.43676,-4.5687,-4.5576,16.101,-0.96342,0.69639,0.17922,12,Walk-backwards
16.066,1.374,-4.6591,-2.156,16.111,-1.2114,0.37141,0.11691,12,Walk-backwards
16.076,3.5181,-4.1361,-0.53495,16.121,-1.3477,0.0079474,0.15173,12,Walk-backwards
16.086,6.2078,-3.1511,-1.0705,16.131,-1.388,-0.21991,0.23908,12,Walk-backwards
16.096,7.1334,-1.7804,-3.4863,16.141,-1.3544,-0.28038,0.33315,12,Walk-backwards
16.106,5.4572,-0.88216,-5.6511,16.155,-1.2805,-0.24739,0.42051,12,Walk-backwards
16.116,3.7398,-0.73097,-5.4783,16.161,-1.2084,-0.19669,0.48648,12,Walk-backwards
16.126,2.3183,-0.79983,-4.0564,16.171,-1.1479,-0.17043,0.52008,12,Walk-backwards
16.136,1.1574,-0.69159,-2.4122,16.181,-1.0862,-0.18814,0.52069,12,Walk-backwards
16.146,0.13605,-0.28641,-1.3332,16.191,-0.95426,-0.29504,0.47915,12,Walk-backwards
16.156,-0.76085,0.28354,-1.0326,16.201,-0.85041,-0.38423,0.42967,12,Walk-backwards
16.166,-1.4709,0.79836,-1.0929,16.211,-0.77222,-0.43676,0.37347,12,Walk-backwards
16.176,-1.9436,1.0327,-1.1189,16.221,-0.72518,-0.45692,0.33071,12,Walk-backwards
16.186,-2.3231,0.9695,-0.83323,16.231,-0.72885,-0.45448,0.30689,12,Walk-backwards
16.196,-3.0099,0.32329,0.08085,16.241,-0.75023,-0.43798,0.29711,12,Walk-backwards
16.206,-3.28,0.076693,0.47356,16.251,-0.77222,-0.40805,0.29223,12,Walk-backwards
16.216,-3.7467,-0.12365,0.66872,16.261,-0.78566,-0.35063,0.28245,12,Walk-backwards
16.226,-4.3106,-0.25384,0.69527,16.271,-0.77161,-0.26633,0.25313,12,Walk-backwards
16.236,-4.7943,-0.26669,0.83504,16.281,-0.7093,-0.15332,0.1951,12,Walk-backwards
16.246,-5.1548,-0.21986,1.1808,16.291,-0.62011,-0.0048808,0.10897,12,Walk-backwards
16.259,-5.3587,-0.085016,1.6317,16.301,-0.52726,0.14906,-0.013818,12,Walk-backwards
16.266,-5.2824,0.24858,2.2597,16.311,-0.45029,0.27551,-0.16776,12,Walk-backwards
16.276,-4.6894,0.72621,2.9245,16.321,-0.38737,0.35981,-0.33941,12,Walk-backwards
16.286,-3.7327,1.1527,3.2885,16.331,-0.34584,0.30788,-0.55077,12,Walk-backwards
16.296,-2.5434,1.486,3.1593,16.341,-0.34461,0.14356,-0.62224,12,Walk-backwards
16.306,-1.1366,1.644,2.6092,16.351,-0.35683,-0.093456,-0.61735,12,Walk-backwards
16.316,0.29851,1.5579,1.9315,16.362,-0.33301,-0.36529,-0.54466,12,Walk-backwards
16.326,1.5697,1.1495,1.0778,16.371,-0.27131,-0.65057,-0.42493,12,Walk-backwards
16.336,2.5041,0.45412,0.075622,16.381,-0.21389,-0.86498,-0.28382,12,Walk-backwards
16.346,3.101,-0.10572,-0.51371,16.391,-0.19556,-0.99509,-0.15859,12,Walk-backwards
16.362,3.3567,-0.28024,-0.36465,16.401,-0.22244,-1.0354,-0.090176,12,Walk-backwards
16.366,3.1056,-0.32877,0.23696,16.411,-0.27986,-1.0122,-0.076737,12,Walk-backwards
16.376,2.1937,-0.4191,0.861,16.421,-0.34706,-0.89613,-0.097506,12,Walk-backwards
16.386,0.9378,-0.62078,1.1445,16.431,-0.41425,-0.67561,-0.12988,12,Walk-backwards
16.396,-0.16202,-0.73067,1.3591,16.441,-0.45823,-0.38056,-0.14149,12,Walk-backwards
16.406,-1.084,-0.69355,1.6406,16.451,-0.51321,-0.047031,-0.12194,12,Walk-backwards
16.416,-2.0243,-0.78813,2.2748,16.462,-0.53581,0.29689,-0.091398,12,Walk-backwards
16.426,-2.8658,-0.86613,3.1744,16.471,-0.51504,0.74587,-0.069407,12,Walk-backwards
16.436,-3.4876,-0.92299,4.1517,16.481,-0.4448,0.94074,-0.077959,12,Walk-backwards
16.446,-3.9283,-1.0395,4.8365,16.491,-0.32507,1.0269,-0.12988,12,Walk-backwards
16.456,-4.0995,-1.0682,5.5018,16.501,-0.13814,1.0788,-0.23984,12,Walk-backwards
16.466,-3.716,-0.73394,5.9966,16.511,0.054281,1.1936,-0.384,12,Walk-backwards
16.476,-2.9881,0.77017,5.8556,16.521,0.22227,1.2822,-0.47136,12,Walk-backwards
16.486,-1.3345,1.7293,5.2263,16.531,0.31634,1.2095,-0.39927,12,Walk-backwards
16.496,-0.094929,2.6724,4.4131,16.541,0.32795,0.9273,-0.14882,12,Walk-backwards
16.506,1.4674,3.5132,3.1609,16.551,0.27297,0.52535,0.15234,12,Walk-backwards
16.516,3.0196,4.0134,0.95105,16.567,0.25098,0.19304,0.36248,12,Walk-backwards
16.526,4.3385,4.0646,-2.1418,16.571,0.3194,-0.037868,0.4144,12,Walk-backwards
16.536,5.5732,3.5695,-5.2209,16.581,0.4599,-0.20891,0.29345,12,Walk-backwards
16.546,6.9512,2.9433,-7.4537,16.591,0.61506,-0.36102,0.082088,12,Walk-backwards
16.556,7.9679,2.1993,-7.5452,16.601,0.73112,-0.47647,-0.14149,12,Walk-backwards
16.567,8.0633,1.2006,-6.1794,16.611,0.76105,-0.51434,-0.38645,12,Walk-backwards
16.576,7.319,0.48731,-5.0156,16.621,0.70913,-0.42943,-0.44631,12,Walk-backwards
16.586,5.9894,0.069969,-4.4399,16.631,0.66515,-0.32314,-0.41882,12,Walk-backwards
16.596,4.5015,0.1154,-4.1731,16.641,0.65537,-0.22662,-0.31986,12,Walk-backwards
16.606,3.341,0.49647,-4.0974,16.651,0.70302,-0.17165,-0.19341,12,Walk-backwards
16.616,2.4456,0.92689,-4.1562,16.661,0.7861,-0.14782,-0.099339,12,Walk-backwards
16.626,1.9557,1.3889,-4.3439,16.671,0.8759,-0.16187,-0.076126,12,Walk-backwards
16.636,1.6558,1.4628,-4.4295,16.681,0.94065,-0.19853,-0.11828,12,Walk-backwards
16.646,1.4148,0.94024,-4.2944,16.691,0.96203,-0.23823,-0.19097,12,Walk-backwards
16.656,1.4579,0.27034,-3.7492,16.701,0.93148,-0.29749,-0.26733,12,Walk-backwards
16.669,1.5967,-0.17936,-3.0573,16.711,0.83985,-0.36224,-0.32047,12,Walk-backwards
16.676,1.5711,-0.46566,-2.6624,16.721,0.69813,-0.43371,-0.34491,12,Walk-backwards
16.686,1.1713,-0.78739,-2.495,16.731,0.53564,-0.49479,-0.33391,12,Walk-backwards
16.696,0.56001,-1.029,-2.4472,16.741,0.3982,-0.54489,-0.29665,12,Walk-backwards
16.706,-0.21329,-1.2032,-2.5017,16.751,0.30168,-0.57848,-0.25389,12,Walk-backwards
16.716,-1.0572,-1.2868,-2.5738,16.761,0.25709,-0.60109,-0.1983,12,Walk-backwards
16.726,-1.8825,-1.2565,-2.5519,16.772,0.28275,-0.58093,-0.16531,12,Walk-backwards
16.736,-2.5849,-1.2027,-2.1323,16.781,0.3365,-0.53694,-0.12438,12,Walk-backwards
16.746,-3.107,-0.97647,-1.5463,16.791,0.40431,-0.48136,-0.07185,12,Walk-backwards
